price	pred_price	std
799	673.61	15.21
1700	1632.52	36.64
3780	3806.39	91.72
1490	1326.39	27.42
1180	1201.79	31.46
630	603.85	14.47
820	879.85	25.95
2390	2428.26	41.35
1600	1502.57	30.73
1200	1195.9	22.66
580	632.32	17.84
2520	2542.01	49.49
1350	1435.74	30.54
799	690.67	17.34
790	782.26	17.47
700	752.62	17.74
2650	2651.37	52.65
1570	1507.63	30.03
990	1084.95	24.11
890	921.07	20.79
3420	3292.65	60.03
2020	2042.7	32.64
650	627.66	12.83
1150	1216.83	22.37
990	1042.04	21.41
2590	2704.95	47.83
620	569.59	16.77
2400	2408.98	42.51
990	988.12	19.53
1430	1373.61	26.51
1250	1303.85	22.2
850	798.06	16.64
1550	1579.21	30.83
750	784.45	18.84
3500	3609.75	88.52
440	473.9	10.8
950	901.06	19.04
1360	1281.32	23.74
680	686.46	13.25
700	637.92	17.94
1600	1548.29	32.75
550	556.55	13.55
2550	2558.96	47.44
649	600.87	12.16
1440	1311.26	31.91
950	974.58	16.33
3890	3806.5	89.54
1550	1491.94	26.51
660	595.88	16.97
2620	2589.57	53.45
2050	2115.74	38.82
790	751.21	16.56
2640	2711.95	42.23
2899	2944.21	59.32
620	604.72	12.08
2290	2414.18	45.09
760	710.33	15.48
1500	1400.53	26.64
2090	2229.48	45.79
2100	2281.53	50.49
1379	1353.12	37.04
2880	2646.72	54.47
550	528.32	12.59
1400	1259.96	36.05
1100	1182.2	29.02
1170	1179.53	22
700	701.26	18.26
1550	1602.99	29.81
1460	1349.64	35.05
280	262.4	9
890	870.38	18.78
850	840.65	18.75
1170	1297.13	25.61
1250	1221.35	22.02
600	616.77	13.43
1400	1465.95	24.62
1100	1152.26	24.29
990	934.04	18.85
3150	2868.65	47.45
1650	1752.12	44.3
790	849.22	18.46
770	806.6	18.53
2980	3078.57	54.51
990	855.22	18.49
1480	1491.16	24.25
400	338.81	9.35
690	634.43	15.55
1150	1240.43	26.84
1990	1954	51.34
1050	990.72	19.54
1900	1957.12	42
1370	1283.89	24.62
1350	1381.75	27.59
1020	1102.18	21.1
1050	1045.77	19.32
1370	1354.93	29.37
2000	2104.37	47.79
1690	1747.04	35.36
930	875.01	16.27
1050	1248.52	28.01
950	911.77	30.32
3050	3282.55	79.78
430	457.47	11.42
1430	1481.79	31.47
3499	3636.16	75.98
1779	1678.96	32.77
2099	2093.94	59.7
990	1007.72	18.37
1030	1131.93	24.75
1860	1749.33	36.44
1090	1145.75	22.19
2820	2876.83	51.69
1380	1347.85	21.69
1380	1506.45	27.96
1020	981.53	16.19
2780	2820.55	69.14
1320	1198.83	24.2
580	590.81	17.31
3250	3303.77	80.83
499	551.2	14.49
1490	1534.35	27.58
2990	2989.97	62.03
390	389.8	18.38
590	656.52	13.24
1830	1843.06	48.05
1500	1406.24	31.17
1780	1667.87	40.38
2000	2033.59	59.3
2930	2806.49	48.57
720	721.82	14.29
900	840.17	17.26
770	750.49	14.65
1580	1660.11	38.1
1330	1218.56	24.57
837	888.34	20.94
1010	1068.11	31.8
1580	1539.9	37.48
1540	1495.81	38.93
1330	1220.8	28.78
1499	1586.88	32.94
2050	1860.48	36.91
2650	2557.57	48.4
1450	1493.92	29.52
519	508.05	10.07
1139	1216.66	28.35
600	590.43	12.86
820	922.42	22.68
400	433.68	10.73
1090	1160.57	28.2
3400	3586.34	87.26
2200	2177.74	44.17
620	641.57	17.33
600	660.65	18.02
1890	1996.9	40.8
580	616.14	15.79
790	839.66	19.31
1950	1885.35	39.83
1080	995.42	22.35
940	934.67	20.07
900	778.1	17.8
1350	1270.79	23.81
1580	1702.29	34.98
870	950.34	19.72
370	400.68	9.97
1390	1435.56	36.63
720	706.93	16.34
730	659.81	13.88
1050	1102.22	25.49
1690	1778.61	32.97
750	706.7	19.03
1070	981.87	24.67
1120	1123.26	22.77
1520	1546.23	26.83
2170	2270.68	43.54
750	740.76	15.71
1150	1230.33	23.23
750	681.27	15.03
2390	2342.17	48.75
4350	4431.64	84.24
790	757.7	16.17
1400	1369.18	34.11
830	813.34	17.61
390	442.13	9.48
1630	1671.47	35.24
2100	2017.83	38.82
980	937.59	21.49
1750	1686.96	30.01
3799	3677.77	76.92
420	459.97	10.52
1230	1220.15	23.18
490	520.68	12.4
1100	1138.11	25.44
2490	2384.86	50.58
1800	1874.92	36.86
1050	1068.16	19.29
2350	2256.86	45.32
680	647.17	15.25
4200	4509.33	99
1350	1433.5	27.44
1620	1609.47	28.75
690	601.41	13.28
1100	1080.33	20.19
1950	2053.05	31.62
650	636.9	12.36
4350	4318.29	89.43
550	574.26	13
690	756.11	23.29
899	932.31	19.36
810	794.42	16.93
5200	4443.8	132.76
2250	2255.16	49.18
1319	1295.98	23.87
1800	1894.2	32.72
760	785.38	16.31
400	405	9.42
650	604.83	15.02
1599	1557.8	35.03
1260	1301.93	24.23
350	370.86	9.87
390	438.18	14.52
1370	1257.26	23.5
3000	3235.56	72.14
1150	1161.89	24.34
1250	1244.06	21.46
680	651.75	23.83
1380	1335.62	29.8
1530	1673.21	36.2
1220	1173.72	26.09
830	830.12	19.1
750	671.49	18.19
840	750	18.14
1000	1147.83	18.72
1180	1026.65	19.79
890	1081.4	24.38
1570	1706.66	45.94
799	949.88	21.13
890	969.22	24.41
1700	1464.04	43.04
380	489.08	12.52
620	574.68	14.25
1445	1598.99	35.2
970	905.38	18.38
1120	968.97	15.57
920	993.01	18.99
1100	1205.42	26.79
650	537.01	17.37
4099	3761.57	80.4
850	839.38	17.65
530	466.56	11.17
450	498.08	11.42
800	719.75	17.02
870	1039.49	24.77
1870	2030.79	37.22
1140	1269.97	27.63
1100	770.22	15.98
350	385.54	10.75
940	848.9	21.16
195	219.42	10.71
650	577.1	14.17
490	551.43	12.99
540	500.27	12.32
1380	1396.67	35.24
1800	1742.66	34.79
790	865.14	20.04
1600	1631.71	35.06
1250	1189.72	25.78
890	899.93	17.53
3650	3877.34	88.71
480	471.44	11.93
940	877.72	18.18
1980	1993.17	49.12
2650	2597.91	61.31
3700	3598.33	83.4
570	588.38	15.35
570	633.28	12.99
750	791.51	17.82
1490	1613.6	29.51
820	787.51	17.38
2350	2441.01	37.42
830	823.13	20.01
2450	2440.41	44.98
1499	1674.71	27.64
390	397.73	10.97
350	356.49	8.47
670	622.51	17.41
1430	1397.89	27.43
3140	2972.52	48.07
850	947.97	20.75
850	865.49	16.48
1350	1435.98	29.77
660	695.75	15.1
840	832.11	15.27
530	575.49	20.49
1230	1076.37	24.72
800	811.1	19.98
1450	1422.44	23.13
2730	2667.27	53.88
1280	1258.17	36.22
1940	1884.98	38.4
540	576.7	13.2
830	856.7	18.96
1550	1587.55	31.35
1500	1571.2	35.33
1650	1603.59	29.29
750	824.34	19.27
3449	3446.99	65.97
3390	3517.8	89.05
950	910.68	22.72
2599	2831.06	70.12
950	909.87	23.28
910	865.76	18.72
1050	1041.92	20.38
580	612.96	15
1350	1298.98	33.28
1899	1791.9	39.46
1690	1891.3	44.83
2950	3217.08	77.9
1290	1207.46	23.39
1200	1141.11	22.05
460	406.65	10.02
2060	1860.59	25.57
840	903.15	22.78
1140	1210.48	21.31
1150	1072.83	23.95
1820	1931.13	36.66
1595	1536.49	32.8
730	754.3	19.03
550	541.78	16.89
760	727.03	19.62
1940	1955.48	39.58
370	368.71	9.36
630	609.36	15.61
1160	1172.95	21.66
1150	1119.02	25.41
499	440.56	9.44
1320	1394.31	29.49
860	935.19	18.08
1230	1152.34	25.95
1320	1367.56	27.04
1420	1444.4	30.9
720	747.45	16.7
660	647.06	13.2
1500	1417.88	29.72
3150	3504.42	96.45
750	736.79	24.22
430	447.69	11.02
350	399.15	12.13
2550	2651.6	51.87
1230	1196.33	21.94
720	675.26	15.95
2140	2065.75	38.47
750	794.77	15.61
980	987.85	20.03
1050	1009.08	21.34
800	830.52	15.76
2650	2398.62	54.71
1400	1341.92	31.37
450	481.19	11.31
2640	2444.87	45.19
290	312.58	12.32
1550	1476.84	40.87
1150	1279.83	20.23
1320	1328.21	28.18
1080	1029.28	21.68
450	432.78	10.56
1680	1712.41	34.42
1620	1549.45	33.73
850	905.31	20.62
820	740.46	15.09
500	438.36	16.53
1560	1522.76	28.38
1920	2014.84	39.51
1730	1523.54	50.42
1680	1613.57	37
1180	1285.81	26.33
360	371.86	10.07
1280	1335.88	27.94
1599	1526.96	32.33
640	560.9	17.44
1200	1179.82	25.36
570	580.38	10.64
1330	1466.59	29.22
990	1042.42	21.58
1480	1488.18	30.01
850	811.58	16.67
1890	1999.46	38.01
469	429.43	11.8
1380	1396.97	25.93
1470	1393.19	41.81
1099	1108.08	22
1740	1752.53	34.43
430	506.84	15.23
650	622.2	18.79
1120	1151.33	33.29
920	832.19	15.77
2880	2916.22	59.04
1260	1237.78	27
1150	1271.09	26.03
1050	1001.79	22.25
670	755.16	15.56
1370	1439.98	41.17
1590	1578.87	38.13
600	572.32	12.43
1490	1570.49	37.6
1130	1133.01	23.41
550	621.14	21.38
2670	2472.52	52.31
1270	1335.38	26.55
2520	2554.63	58.23
1620	1551	28.51
2430	2423.92	36.35
650	640.43	14.85
2990	3068.29	70.33
3990	4153.77	98.16
1590	1555.07	27.97
3150	3356.23	78.6
720	740.42	15.45
1540	1520.03	31.95
1850	1904.58	41.06
1140	1169.99	18.82
980	899.37	17.05
1120	1002.79	24.86
820	807.7	17.35
970	1005.1	18.08
650	583.64	13.8
1380	1400.36	21.13
2720	2703.45	55.59
2710	2590.48	56.52
1140	1156.53	23.91
4500	4307.46	102.34
1530	1645.67	35.52
350	323.58	7.43
760	745.02	17.55
1600	1408.28	29.27
1000	977.57	21.4
930	860.81	23.94
1650	1630.33	39.02
1310	1297.89	31.08
830	836.59	16.94
1380	1402.58	27.61
2550	2589.07	47.51
1360	1344.47	31.75
2570	2615.15	53.12
1490	1377.44	27.29
3030	2904.14	55.09
1300	1308.95	28.48
950	873.29	19
480	516.94	15.2
830	896.88	18.89
2460	2400.3	55.12
780	835.62	14.23
530	507.4	11.96
2490	2575.76	50.58
1790	1849.33	38.87
1220	1127.24	21.09
1490	1384.03	30.57
1470	1455.07	29.65
870	798.03	18.96
1320	1391.9	23.16
2620	2445.99	53.17
1550	1448.18	28.58
890	887.57	18.89
1870	1991.29	34.55
2350	2433.81	42.25
840	950.46	26.16
530	498.91	13.52
1230	1165.52	25.43
2395	2543.78	52.07
990	955.5	21.06
1190	1180.08	23.33
1250	1230.82	32.3
1430	1371.85	24.18
1230	1288.29	25.48
1330	1410.53	29.56
1270	1313.68	25.9
640	606.02	15.34
730	778.46	17.51
1050	1096.13	21.62
770	839.98	17.58
2680	2731.02	51
1890	1836.33	33.96
2350	2395.14	43.42
520	503.68	17.7
780	778.71	15.04
2130	2130.91	40.23
2799	2617.43	44.37
1500	1512.45	30.31
2090	2062.53	38.56
2850	2874.98	50.3
690	711	16.86
2320	2276.54	46.9
1270	1237.84	26.76
2640	2726.74	51.08
1990	2094.66	45.1
1610	1617.45	33.67
1765	1824.19	34.24
730	657.61	15.94
330	359.39	13.63
1350	1333.79	23.44
1799	1811.75	40.73
1330	1378.9	21.6
930	867.41	20.42
1350	1263.29	21.34
1130	1245.06	25.01
2190	2120.83	36.76
1910	1679.5	31.8
3400	3559.81	62.54
3270	3505.4	70.51
1290	1213.23	27.85
590	567.7	12.59
440	389.66	9.48
1050	1194.85	23.23
890	760.57	15.22
670	658.43	12.24
1799	1994.01	38.26
850	934.33	21.08
880	764.78	19.21
970	852.72	17.78
1150	1003.68	21.29
1490	1739.63	32.32
870	748.01	17.6
500	442.65	9.58
1530	1673.67	32.97
700	593.73	12.32
1780	1505.39	30.56
2190	2051.11	43.81
380	358.4	9.16
1420	1186.47	25.54
1310	1127.7	26.15
1950	2043.86	42.95
710	695.13	15.4
3450	2001.95	46.21
1780	1644.36	28.18
1980	1959.23	38.68
3450	3296.83	66.21
1450	1455.87	24.94
950	865.87	23.74
1080	1096.66	24.35
2480	2550.69	49.6
420	436.68	18.22
459	436.45	13.28
1490	1514.1	28.44
1230	1128.72	23.47
1370	1281.67	28.29
370	363.24	8.89
630	615.58	16.23
2000	1895.74	34.12
390	386.15	10.04
2050	2059.77	38.51
2450	2503.3	39.77
1690	1634.34	35.96
750	718.18	15.18
1160	1267.05	26.76
500	540.31	14.2
1180	1175.25	22.43
1290	1333.76	33.34
1420	1394.15	26.11
660	651.29	13.97
690	733.99	19.27
2555	2689.19	55.4
850	796.76	20.44
530	510.23	12.56
450	502.71	14.13
1210	1225.54	25.62
600	509.59	12.79
2050	2078.06	35.36
1450	1596.98	50.69
1525	1592.62	30.34
3150	3209.25	77.28
680	724.38	15.01
870	900.67	20.19
600	515.14	10.97
799	791.28	20.14
1050	1108.8	23.44
750	722.54	14.7
349	341.96	8.67
190	227.09	8.33
900	791.85	15.17
3180	3122.53	57
1150	1301.7	28.21
1200	1116.79	22.74
480	519.57	15.01
600	585.72	17.18
750	752.03	16.76
260	306.35	10.28
960	858.91	18.37
2169	2247.09	39.63
2280	2268.56	43.2
2250	2060.82	48.18
2520	2550.81	55.68
800	733	16.13
1270	1360.43	23.43
3550	3751.65	86.56
2820	2840.05	53.79
1230	1289.06	25.44
950	944.54	20.57
800	825.41	18.83
1320	1372.06	32.72
1530	1668	32.88
1270	1222.04	22.18
2020	2073.82	40.97
1700	1700.45	35.02
700	701.82	16.57
1140	1198.26	29.74
1020	1042.59	18.85
460	410.26	10.02
640	723.85	20.22
1300	1256.29	25.04
2270	2131.98	41.86
1120	1164.39	18.5
430	438.73	9.44
3650	3600.82	81.65
700	720.36	15.01
2220	2234.46	43.64
1090	1123.79	24.55
580	601.28	13.99
620	584.33	11.68
2100	2736.81	90.13
2350	2408.88	35.98
1450	1436.91	30.26
1250	1397.72	31.53
600	611.95	19.73
870	856.24	28.59
1270	1298.44	25.25
850	941.19	22.32
1360	1312.62	32.67
380	387.18	10.77
2399	2512.34	56.89
1650	1546.22	45.03
1750	1702.68	30.67
1170	1235.47	18.94
590	586.45	16.76
570	576.67	14.39
750	783.18	14.45
1280	1239.65	26.84
1970	1886.22	41.08
780	688.28	18.2
620	626.92	15.17
2020	2069.87	40.72
880	858.67	22.62
2250	2150.98	49.18
620	666.41	11.85
800	767.5	18.71
1140	1064.14	24.81
950	961.86	23.65
1030	916.5	24.18
1350	1388.45	31.4
720	717.6	15.54
1450	1494.75	28.76
1170	1236.41	26.95
1070	1088.05	21.53
1445	1373.3	29.89
990	998.71	16.89
660	699.28	16.25
1120	1218.71	25.54
1390	1285.77	26.08
950	1000.37	19.03
1150	1170.67	25.25
990	944.23	19.8
300	304.88	10.11
2390	2450.41	41.89
920	939.66	21.15
2350	2195.62	40.21
570	502.38	12.04
1150	1051	17.94
1050	1118.54	21.96
599	580.51	13.83
1040	954.95	19.57
930	840.35	22.55
790	818.26	19.12
790	704.24	16.9
1750	1679.93	29.1
1015	974.39	18.2
2300	2551.6	56.66
600	675.03	16.5
430	486.8	11.24
790	892.29	19.92
1250	1181.81	23.64
1730	1692.91	32.49
420	484.4	12.03
520	505.19	15.55
820	753.15	15.42
1120	1103.09	19.89
699	739.09	16.53
650	679.74	13.61
870	862.65	18.43
1350	1360.95	32.04
1500	1544.74	28.52
1550	1488.96	27.4
2790	2558.52	63.92
290	298.94	9.78
1120	1132.18	30.05
2890	2903.71	49.33
970	909.83	19.38
2090	1998.63	45.24
550	541.97	14.07
2230	2353.87	40.7
1170	1122.92	22.69
1850	2028.05	46.16
490	447.03	10.45
640	606.58	20.19
3950	4212.04	95.37
670	655.5	19.61
2290	2253.78	45.1
2350	2324.89	52.54
340	346.09	9.4
1270	1181.4	21.84
1960	1898.38	47.09
1720	1712.68	33.49
820	861.5	15.94
1680	1619.02	34.94
1480	1513.47	31.24
470	441.28	10.28
1140	1156.41	27.23
1760	1701.5	32.96
1750	1733.5	31.95
1210	1163.52	20.91
1220	1292.61	25.87
530	572.57	12.33
1140	1210.17	23.54
750	785.15	16.58
1150	1153.67	22.67
1770	1797.65	37.37
590	610.28	13.18
2400	2564.5	46.43
960	930.42	17.93
2490	2477.82	51.34
1150	1007.69	21.81
1730	1713.38	33.74
240	227.6	11.84
740	730.41	13.84
1820	1950.28	41.3
999	1064.58	23.07
1930	1922.8	34.49
1030	940.22	20.98
1550	1617.77	33.01
850	742.68	15.15
2070	1841.96	33.45
1710	1854.74	40.25
850	832.09	18.72
1050	1165.86	21.54
1100	1166.42	19.76
1370	1327.34	30.58
1230	1196.31	25.34
670	652.19	14.91
650	619.73	15.45
1570	1514.74	33.82
1250	1179.63	23.88
1930	1995.66	40.34
2230	2165.46	38.11
940	990.64	29.76
2150	1994.46	36.35
1080	1040.91	21.75
1070	1051.19	20.86
770	720.01	16.75
1430	1438.36	31.41
940	828.02	17.1
1370	1356.49	26.56
970	920.77	29.14
1130	1243.84	21.21
970	941.7	21.21
4490	4354.88	113.68
1550	1386.5	29.84
800	804.74	20.01
2400	2139.28	41.83
1040	983.36	22.08
540	554.08	16.88
1050	1081.09	24.8
2420	2514.8	50.18
410	392.23	11.12
1070	1061.68	22.48
1620	1669.14	30.07
850	772.97	19.35
2600	2629.89	53.58
1070	1139.12	19.47
2400	2477.94	43.66
1720	1879.55	42.43
1290	1320.77	23.86
598	553.34	17.15
2440	2430.85	44.15
2450	2373.62	45.36
1890	1821.73	45.98
1870	1885.47	40.38
2150	2102.12	41.05
1630	1630.59	31.88
480	486.94	10.14
470	504.35	14.04
570	565.23	13.85
620	646.71	13.95
570	549.12	11.58
690	628.9	14.88
1100	1085.48	23.29
2330	2350.22	44.4
1990	2164.87	36.69
1890	1923.62	34.58
1050	1044.18	21.48
1950	1912.05	39.26
350	349.23	8.78
1550	1599.37	32.1
1340	1383.79	31.16
780	867.32	18.45
2470	2565.1	64.64
930	901.18	21.57
770	709.34	16.12
1490	1433.09	31.39
2500	2366.89	42.11
1300	1232.64	20.67
1300	1202.05	26.38
900	917.98	18.74
2640	2477.58	55.21
3350	3225.6	65.48
1090	1009.87	22.15
3680	3518.99	89.35
680	631.82	15.87
700	610.2	17.2
1330	1308.74	31.09
850	858.71	17.94
360	342.63	7.62
4250	4412.66	101.73
1880	1835.76	31.39
2190	2394.46	62.61
890	928.65	19.93
750	825.83	19.84
670	565.05	14.85
480	584.85	15.3
2070	2059.3	48.46
470	537.12	13.84
650	552.07	10.69
3350	3647.27	99.06
630	723.37	15.65
590	675.45	14.5
1380	1159.96	22.04
840	685.04	17.12
780	628.84	13.14
2000	1746.16	40.89
1400	1207.51	22.67
420	356.97	8.97
1080	886.44	20.12
650	603.44	11.82
1050	951.36	19.71
1720	1885.8	38.15
1120	1006.81	19.63
900	787.73	25.14
2850	2730.66	51.57
1230	1168.96	26.07
780	744.94	17.73
1150	1177.84	25.06
1150	1209.02	21.47
370	428	12.26
2070	2046.74	40.46
1100	904.87	16.34
250	289.14	8.09
450	536.93	12.91
1100	1258.22	27.37
760	867.17	19.11
980	1094.34	22.35
300	345.17	9.42
1390	1418.46	28.75
530	554.58	12.25
1180	1054.84	20.51
460	427.38	12.68
370	324.75	7.88
500	597.43	15.32
1120	994.16	21.4
2100	2250.74	39.23
1150	1165.1	26.69
870	913.14	19.26
500	534.57	12.44
2390	2311.33	45.48
1110	1200.85	28.18
1550	1559.62	28.89
950	900.48	20.59
1890	1832.49	45.32
1870	1638.81	37.71
2260	2162.34	41.06
870	790.26	19.01
720	708.8	20.35
1800	1673.45	35.13
1320	1462.46	31.64
1940	1792.06	36.11
620	611.05	13.56
1450	1403.14	23.74
560	541.47	14.62
610	589.71	16.86
3590	3788.35	88.75
520	549.33	14.54
620	592.68	10.72
880	828.37	19.07
3880	3928.42	81.36
2430	2456.51	50.55
1140	1164.28	25.47
1245	1265.16	25.11
2600	2584.95	49.1
1200	1156.19	24.08
2590	2590.77	42.74
1090	1107.6	25.78
1220	1180.83	24.73
2050	1981.85	32.25
490	522.86	11.1
1390	1413.89	31.36
3180	3325.85	71.38
1670	1634.98	33.25
400	457.19	11.19
1370	1289.79	29.43
1580	1622.76	35.51
1150	1081.6	22.86
1380	1444.58	28
1330	1501.91	30.38
320	344.71	8.42
990	975.37	24.42
1250	1250.57	24.93
1750	1719.19	30.9
2390	2332.91	48.52
900	841.27	14.85
1160	1100.13	22.97
1370	1516.38	33.46
1190	1358.64	28.36
1150	1094.93	18.52
560	555.21	13.27
770	748.8	14.36
1330	1183.34	25.05
1050	1054.57	28.6
1330	1358.17	28.85
2220	2101.61	34.59
750	650.35	13.88
1340	1434.64	27.02
1580	1566.82	31.23
1360	1540.25	30.75
920	948.7	17.42
280	287.92	7.79
880	885	21.8
1180	1207.13	21.23
2500	2386.41	52.85
900	894.42	22.85
1150	1068.58	25.46
2290	2191.06	47.67
1390	1238.86	26.48
390	360.24	12.37
2340	2259.37	52.04
3850	4024.79	97.31
930	976.33	22.43
3060	2975.8	53.21
1150	1100.71	25.36
1330	1424.8	28.57
1600	1687.75	33.6
680	689.76	18.6
940	1004.19	22.43
1190	1116.6	29.19
1740	1764.98	32.65
2260	2222.63	48.46
950	961.15	21.14
3399	3498.94	72.44
770	759.02	16.93
2850	2827.11	64.97
1060	1055.84	28.99
920	868.08	17.47
1340	1377.85	27.4
2630	2666.43	50.37
3620	3737.67	71.01
420	439.33	12.81
1290	1304.93	25.36
970	1028.92	22.9
930	913.44	19.99
1330	1431.4	25.21
1080	1156.7	25.02
1970	1859.93	44.31
1890	1859.73	38.67
1320	1320.82	27.58
630	644.6	13.19
900	904.8	21.73
2850	2892.5	67.43
380	437.98	14.46
820	814.05	18.29
890	936.69	16.81
1050	1102.27	23.34
840	882.76	17.3
1200	1281.28	28.63
330	303.41	10.41
660	616.68	13.79
1630	1615.15	29.82
1730	1750.1	39.52
653	652.75	10.02
1960	2011.88	37.89
1230	1326.45	23.8
1000	1029.15	20.39
520	570.06	12.77
1620	1630.11	30.36
1090	1141.61	23.59
1780	1843.31	40.25
790	779.94	19.1
3900	3925.75	74.16
1300	1416.64	33.66
1520	1509.59	27.32
630	601.15	18.76
1170	1059.57	24.14
2300	2348.07	80.33
580	565.39	15.37
1030	1054.19	27.32
930	877.58	20.28
1620	1691.69	39.14
1290	1353.79	31.54
800	787.33	17.02
3420	3440.52	99.18
3270	3317.23	65.7
890	926.84	19.29
2375	2446.48	46.81
990	1051.66	21.67
1020	998.03	18.8
740	762.37	17.27
2400	2605.26	83.7
540	624.33	16.07
780	736.86	16.59
1060	1201.84	27.62
1050	1027.66	18.74
850	859.2	18.28
420	472.01	15.09
960	970.67	20.1
1370	1360.22	29.96
1320	1410.28	33.81
3130	3109.89	74.99
1670	1713.7	32.39
2130	2231.14	54.57
1920	1717.98	33.52
1650	1664.73	34.57
1090	1097.38	23.21
1190	1223.81	17.73
1070	1144.99	25.95
1070	949.5	17.73
2580	2373.45	57.58
1320	1214.78	27.59
610	680.24	13.81
1140	1205.51	28.28
1830	1776.65	34.5
1800	1886.81	48.92
580	558.22	14.81
1670	1674.24	29.88
3260	3300.59	67.5
990	1240.26	21.84
370	416.07	13.22
2200	2197.86	60.59
1490	1521.77	30.37
630	630.29	15.13
1660	1598.05	29.55
720	792.51	16.53
2270	2187.36	43.33
1070	1020.32	25.31
310	318.9	7.94
1270	1369.77	29.77
680	694.69	16.82
4070	4018.75	109.03
2950	2959.74	58.72
1600	1641.12	25.83
2140	2137.95	42.21
2198	1962.12	41.69
690	699.78	17.15
2150	2167.02	41.05
1080	984.42	17.74
2680	2585.78	43.12
1679	1697.22	33.11
3890	3949.99	99.96
2430	2387.56	39.24
1030	1012.05	18.26
290	342.53	9.36
1080	1123.15	18.33
2160	2038.98	33.61
1600	1663.45	52.06
1469	1617.52	29.34
3260	3706.24	71.98
1250	1190.94	29.49
1299	1395.23	27.26
1890	1859.96	33.58
1500	1567.67	30.78
1370	1492.37	27.06
850	881.06	17.76
3160	3247.22	62.34
1730	1948.49	34.87
1370	1380.95	33.63
1090	1098.65	19.79
1740	1855.57	37.27
1180	1080.5	18.83
1400	1346	36.18
1340	1434.99	33.96
720	738.22	15.2
1950	2136.68	44.45
1890	1891.21	37.7
3390	3578.47	86.13
1620	1677.56	51.72
1390	1393.28	34.24
2780	2957.65	55.22
1290	1266.64	28.69
880	825.03	19.66
1680	1668.72	31.39
3280	3314.46	73.36
1390	1391.44	31.95
1050	1022.59	21.39
1090	1152.53	22.88
1250	1386.13	27.37
4950	4567.57	98.8
490	486.72	14.85
3290	3518.38	67.76
3390	3535.27	80.66
1300	1326.54	24.37
820	776.02	17.06
1500	1412.85	31.68
2590	2678.66	59.8
1860	1878.22	28.34
1180	1122.26	26.17
1230	1285.09	24.38
720	734.88	13.23
1180	1229.82	27.34
1170	1139	19.26
790	747.94	17.4
1450	1528.04	32.53
870	816.27	14.6
2650	2663.69	53.65
1330	1350.42	23.83
849	888.02	19.36
3390	3398.09	79.54
1580	1448.14	31.92
950	965.6	27.54
750	733.37	17.01
950	881.26	19.12
2390	2408.62	42.25
780	756.24	17.42
2750	2824.06	47.07
4390	4356.83	98.6
3699	3902.63	85.22
