1230	31	20160517.0	20160617.0
710	47	20160517.0	20160703.0
650	17	20160517.0	20160603.0
1150	7	20160517.0	20160524.0
360	21	20160517.0	20160607.0
420	32	20160517.0	20160618.0
1730	3	20160517.0	20160520.0
1950	41	20160517.0	20160627.0
1840	60	20160517.0	20160716.0
99	10	20160517.0	20160527.0
1800	5	20160517.0	20160522.0
1060	28	20160517.0	20160614.0
1940	11	20160517.0	20160528.0
630	325	20160517.0	20170407.0
230	11	20160517.0	20160528.0
880	14	20160517.0	20160531.0
1600	13	20160517.0	20160530.0
2870	10	20160517.0	20160527.0
850	79	20160517.0	20160804.0
1140	98	20160517.0	20160823.0
1150	57	20160517.0	20160713.0
2480	139	20160517.0	20161003.0
1630	65	20160517.0	20160721.0
1630	33	20160517.0	20160619.0
2950	25	20160517.0	20160611.0
390	79	20160517.0	20160804.0
1350	24	20160517.0	20160610.0
1850	61	20160517.0	20160717.0
190	67	20160517.0	20160723.0
1650	24	20160517.0	20160610.0
150	6	20160517.0	20160523.0
600	86	20160517.0	20160811.0
490	72	20160517.0	20160728.0
2030	97	20160517.0	20160822.0
830	16	20160517.0	20160602.0
2600	141	20160517.0	20161005.0
2000	21	20160517.0	20160607.0
1650	16	20160517.0	20160602.0
410	65	20160517.0	20160721.0
1220	11	20160517.0	20160528.0
410	57	20160517.0	20160713.0
160	26	20160517.0	20160612.0
2920	13	20160517.0	20160530.0
3190	10	20160517.0	20160527.0
570	15	20160517.0	20160601.0
2630	71	20160517.0	20160727.0
200	34	20160517.0	20160620.0
1660	98	20160517.0	20160823.0
1350	98	20160517.0	20160823.0
290	17	20160517.0	20160603.0
180	9	20160517.0	20160526.0
250	395	20160517.0	20170616.0
1780	101	20160517.0	20160826.0
2550	56	20160517.0	20160712.0
200	22	20160517.0	20160608.0
190	3	20160517.0	20160520.0
450	11	20160517.0	20160528.0
2180	101	20160517.0	20160826.0
590	47	20160517.0	20160703.0
1250	8	20160517.0	20160525.0
2180	41	20160517.0	20160627.0
150	284	20160517.0	20170225.0
280	2	20160517.0	20160519.0
120	3	20160517.0	20160520.0
1930	7	20160517.0	20160524.0
670	47	20160517.0	20160703.0
2800	10	20160517.0	20160527.0
830	8	20160517.0	20160525.0
599	6	20160517.0	20160523.0
400	22	20160517.0	20160608.0
3240	17	20160517.0	20160603.0
2890	56	20160517.0	20160712.0
420	15	20160517.0	20160601.0
2250	32	20160517.0	20160618.0
3000	4	20160517.0	20160521.0
190	41	20160517.0	20160627.0
610	47	20160517.0	20160703.0
799	139	20160517.0	20161003.0
370	16	20160517.0	20160602.0
570	31	20160517.0	20160617.0
1170	9	20160517.0	20160526.0
570	13	20160517.0	20160530.0
890	11	20160517.0	20160528.0
980	28	20160517.0	20160614.0
340	14	20160517.0	20160531.0
840	13	20160517.0	20160530.0
190	17	20160517.0	20160603.0
930	15	20160517.0	20160601.0
2130	23	20160517.0	20160609.0
1670	21	20160517.0	20160607.0
3390	7	20160517.0	20160524.0
1690	23	20160517.0	20160609.0
450	7	20160517.0	20160524.0
1900	41	20160518.0	20160628.0
420	90	20160518.0	20160816.0
1900	12	20160518.0	20160530.0
1910	12	20160518.0	20160530.0
1900	94	20160518.0	20160820.0
320	6	20160518.0	20160524.0
1280	114	20160518.0	20160909.0
150	182	20160518.0	20161116.0
400	11	20160518.0	20160529.0
4320	171	20160518.0	20161105.0
430	14	20160518.0	20160601.0
420	5	20160518.0	20160523.0
730	26	20160518.0	20160613.0
1590	113	20160518.0	20160908.0
1260	46	20160518.0	20160703.0
280	8	20160518.0	20160526.0
1000	9	20160518.0	20160527.0
2080	22	20160518.0	20160609.0
440	47	20160518.0	20160704.0
1050	8	20160518.0	20160526.0
980	33	20160518.0	20160620.0
690	85	20160518.0	20160811.0
420	17	20160518.0	20160604.0
690	66	20160518.0	20160723.0
1050	23	20160518.0	20160610.0
730	33	20160518.0	20160620.0
730	5	20160518.0	20160523.0
1580	22	20160518.0	20160609.0
450	12	20160518.0	20160530.0
750	16	20160518.0	20160603.0
400	20	20160518.0	20160607.0
700	12	20160518.0	20160530.0
1350	7	20160518.0	20160525.0
1040	16	20160518.0	20160603.0
1030	26	20160518.0	20160613.0
430	114	20160518.0	20160909.0
280	15	20160518.0	20160602.0
1900	27	20160518.0	20160614.0
430	70	20160518.0	20160727.0
720	61	20160518.0	20160718.0
400	6	20160518.0	20160524.0
310	17	20160518.0	20160604.0
740	27	20160518.0	20160614.0
1260	13	20160518.0	20160531.0
2050	31	20160518.0	20160618.0
2070	106	20160518.0	20160901.0
2070	15	20160518.0	20160602.0
1580	17	20160518.0	20160604.0
1080	61	20160518.0	20160718.0
800	6	20160518.0	20160524.0
2150	17	20160518.0	20160604.0
890	58	20160518.0	20160715.0
850	309	20160518.0	20170323.0
2450	84	20160518.0	20160810.0
840	5	20160518.0	20160523.0
1730	82	20160518.0	20160808.0
350	16	20160518.0	20160603.0
1430	9	20160518.0	20160527.0
470	57	20160518.0	20160714.0
3450	21	20160518.0	20160608.0
1680	9	20160518.0	20160527.0
470	33	20160518.0	20160620.0
130	57	20160518.0	20160714.0
270	13	20160518.0	20160531.0
700	43	20160518.0	20160630.0
350	18	20160518.0	20160605.0
870	46	20160518.0	20160703.0
350	11	20160518.0	20160529.0
3750	9	20160518.0	20160527.0
890	14	20160518.0	20160601.0
1700	12	20160518.0	20160530.0
1070	34	20160518.0	20160621.0
2450	114	20160518.0	20160909.0
930	8	20160518.0	20160526.0
600	27	20160518.0	20160614.0
120	261	20160518.0	20170203.0
570	30	20160518.0	20160617.0
370	55	20160518.0	20160712.0
1130	45	20160518.0	20160702.0
850	14	20160518.0	20160601.0
1180	57	20160518.0	20160714.0
580	12	20160518.0	20160530.0
1750	91	20160518.0	20160817.0
490	3	20160518.0	20160521.0
920	12	20160518.0	20160530.0
240	99	20160518.0	20160825.0
1740	26	20160518.0	20160613.0
850	63	20160518.0	20160720.0
1250	152	20160518.0	20161017.0
1480	10	20160518.0	20160528.0
1220	26	20160518.0	20160613.0
180	57	20160518.0	20160714.0
250	20	20160518.0	20160607.0
180	21	20160518.0	20160608.0
1220	5	20160518.0	20160523.0
380	65	20160518.0	20160722.0
850	30	20160518.0	20160617.0
500	7	20160518.0	20160525.0
1320	12	20160518.0	20160530.0
790	2	20160518.0	20160520.0
950	39	20160518.0	20160626.0
840	38	20160518.0	20160625.0
640	58	20160518.0	20160715.0
520	196	20160518.0	20161130.0
630	5	20160518.0	20160523.0
460	62	20160518.0	20160719.0
1420	17	20160518.0	20160604.0
1820	23	20160518.0	20160610.0
1700	28	20160518.0	20160615.0
530	7	20160518.0	20160525.0
530	16	20160518.0	20160603.0
1620	12	20160518.0	20160530.0
2970	17	20160518.0	20160604.0
390	76	20160518.0	20160802.0
2650	14	20160518.0	20160601.0
1290	27	20160518.0	20160614.0
520	8	20160518.0	20160526.0
1300	154	20160519.0	20161020.0
